ID	市县（英文）	市县（中文）	地区	省/直辖市
101260211	zhengan	正安	遵义	贵州
101260212	wuchuan	务川	遵义	贵州
101260213	yuqing	余庆	遵义	贵州
101260214	huichuan	汇川	遵义	贵州
101260215	honghuagang	红花岗	遵义	贵州
101260301	anshun	安顺	安顺	贵州
101260302	puding	普定	安顺	贵州
101260303	zhenning	镇宁	安顺	贵州
101260304	pingba	平坝	安顺	贵州
101260305	ziyun	紫云	安顺	贵州
101260306	guanling	关岭	安顺	贵州
101260401	duyun	都匀	黔南	贵州
101260402	guiding	贵定	黔南	贵州
101260403	wengan	瓮安	黔南	贵州
101260404	changshun	长顺	黔南	贵州
101260405	fuquan	福泉	黔南	贵州
101260406	huishui	惠水	黔南	贵州
101260407	longli	龙里	黔南	贵州
101260408	luodian	罗甸	黔南	贵州
101260409	pingtang	平塘	黔南	贵州
101260410	dushan	独山	黔南	贵州
101260411	sandu	三都	黔南	贵州
101260412	libo	荔波	黔南	贵州
101260501	kaili	凯里	黔东南	贵州
101260502	cengong	岑巩	黔东南	贵州
101260503	shibing	施秉	黔东南	贵州
101260504	zhenyuan	镇远	黔东南	贵州
101260505	huangping	黄平	黔东南	贵州
101260507	majiang	麻江	黔东南	贵州
101260508	danzhai	丹寨	黔东南	贵州
101260509	sansui	三穗	黔东南	贵州
101260510	taijiang	台江	黔东南	贵州
101260511	jianhe	剑河	黔东南	贵州
101260512	leishan	雷山	黔东南	贵州
101260513	liping	黎平	黔东南	贵州
101260514	tianzhu	天柱	黔东南	贵州
101260515	jinping	锦屏	黔东南	贵州
101260516	rongjiang	榕江	黔东南	贵州
101260517	congjiang	从江	黔东南	贵州
101260601	tongren	铜仁	铜仁	贵州
101260602	jiangkou	江口	铜仁	贵州
101260603	yuping	玉屏	铜仁	贵州
101260604	wanshan	万山	铜仁	贵州
101260605	sinan	思南	铜仁	贵州
101260607	yinjiang	印江	铜仁	贵州
101260608	shiqian	石阡	铜仁	贵州
101260609	yanhe	沿河	铜仁	贵州
101260610	dejiang	德江	铜仁	贵州
101260611	songtao	松桃	铜仁	贵州
101260701	bijie	毕节	毕节	贵州
101260702	hezhang	赫章	毕节	贵州
101260703	jinsha	金沙	毕节	贵州
101260704	weining	威宁	毕节	贵州
101260705	dafang	大方	毕节	贵州
101260706	nayong	纳雍	毕节	贵州
101260707	zhijin	织金	毕节	贵州
101260708	qianxi	黔西	毕节	贵州
101260801	shuicheng	水城	六盘水	贵州
101260802	liuzhi	六枝	六盘水	贵州
101260804	panxian	盘县	六盘水	贵州
101260901	xingyi	兴义	黔西南	贵州
101260902	qinglong	晴隆	黔西南	贵州
101260903	xingren	兴仁	黔西南	贵州
101260904	zhenfeng	贞丰	黔西南	贵州
101260905	wangmo	望谟	黔西南	贵州
101260907	anlong	安龙	黔西南	贵州
101260908	ceheng	册亨	黔西南	贵州
101260909	puan	普安	黔西南	贵州
101270101	chengdu	成都	成都	四川
101270102	longquanyi	龙泉驿	成都	四川
101270103	xindu	新都	成都	四川
101270104	wenjiang	温江	成都	四川
101270105	jintang	金堂	成都	四川
101270106	shuangliu	双流	成都	四川
101270107	pixian	郫县	成都	四川
101270108	dayi	大邑	成都	四川
101270109	pujiang	蒲江	成都	四川
101270110	xinjin	新津	成都	四川
101270111	dujiangyan	都江堰	成都	四川
101270112	pengzhou	彭州	成都	四川
101270113	qionglai	邛崃	成都	四川
101270114	chongzhou	崇州	成都	四川
101270115	qingbaijiang	青白江	成都	四川
101270201	panzhihua	攀枝花	攀枝花	四川
101270202	renhe	仁和	攀枝花	四川
101270203	miyi	米易	攀枝花	四川
101270204	yanbian	盐边	攀枝花	四川
101270301	zigong	自贡	自贡	四川
101270302	fushun	富顺	自贡	四川
101270303	rongxian	荣县	自贡	四川
101270401	mianyang	绵阳	绵阳	四川
101270402	santai	三台	绵阳	四川
101270403	yanting	盐亭	绵阳	四川
101270404	anxian	安县	绵阳	四川
101270405	zitong	梓潼	绵阳	四川
101270406	beichuan	北川	绵阳	四川
101270407	pingwu	平武	绵阳	四川
101270408	jiangyou	江油	绵阳	四川
101270501	nanchong	南充	南充	四川
101270502	nanbu	南部	南充	四川
101270503	yingshan	营山	南充	四川
101270504	pengan	蓬安	南充	四川
101270505	yilong	仪陇	南充	四川
101270506	xichong	西充	南充	四川
101270507	langzhong	阆中	南充	四川
101270601	dazhou	达州	达州	四川
101270602	xuanhan	宣汉	达州	四川
101270603	kaijiang	开江	达州	四川
101270604	dazhu	大竹	达州	四川
101270605	quxian	渠县	达州	四川
101270606	wanyuan	万源	达州	四川
101270607	tongchuan	通川	达州	四川
101270608	daxian	达县	达州	四川
101270701	suining	遂宁	遂宁	四川
101270702	pengxi	蓬溪	遂宁	四川
101270703	shehong	射洪	遂宁	四川
101270801	guangan	广安	广安	四川
101270802	yuechi	岳池	广安	四川
101270803	wusheng	武胜	广安	四川
101270804	linshui	邻水	广安	四川
101270805	huaying	华蓥	广安	四川
101270901	bazhong	巴中	巴中	四川
101270902	tongjiang	通江	巴中	四川
101270903	nanjiang	南江	巴中	四川
101270904	pingchang	平昌	巴中	四川
101271001	luzhou	泸州	泸州	四川
101271003	luxian	泸县	泸州	四川
101271004	hejiang	合江	泸州	四川
101271005	xuyong	叙永	泸州	四川
101271006	gulin	古蔺	泸州	四川
101271007	naxi	纳溪	泸州	四川
101271101	yibin	宜宾	宜宾	四川
101271103	yibinxian	宜宾县	宜宾	四川
101271104	nanxi	南溪	宜宾	四川
101271105	jiangan	江安	宜宾	四川
101271106	changning	长宁	宜宾	四川
101271107	gaoxian	高县	宜宾	四川
101271108	gongxian	珙县	宜宾	四川
101271109	junlian	筠连	宜宾	四川
101271110	xingwen	兴文	宜宾	四川
101271111	pingshan	屏山	宜宾	四川
101271201	neijiang	内江	内江	四川
101271202	dongxing	东兴	内江	四川
101271203	weiyuan	威远	内江	四川
101271204	zizhong	资中	内江	四川
101271205	longchang	隆昌	内江	四川
101271301	ziyang	资阳	资阳	四川
101271302	anyue	安岳	资阳	四川
101271303	lezhi	乐至	资阳	四川
101271304	jianyang	简阳	资阳	四川
101271401	leshan	乐山	乐山	四川
101271402	qianwei	犍为	乐山	四川
101271403	jingyan	井研	乐山	四川
101271404	jiajiang	夹江	乐山	四川
101271405	muchuan	沐川	乐山	四川
101271406	ebian	峨边	乐山	四川
101271407	mabian	马边	乐山	四川
101271408	emei	峨眉	乐山	四川
101271409	emeishan	峨眉山	乐山	四川
101271501	meishan	眉山	眉山	四川
101271502	renshou	仁寿	眉山	四川
101271503	pengshan	彭山	眉山	四川
101271504	hongya	洪雅	眉山	四川
101271505	danleng	丹棱	眉山	四川
101271506	qingshen	青神	眉山	四川
101271601	liangshan	凉山	凉山	四川
101271603	muli	木里	凉山	四川
101271604	yanyuan	盐源	凉山	四川
101271605	dechang	德昌	凉山	四川
101271606	huili	会理	凉山	四川
101271607	huidong	会东	凉山	四川
101271608	ningnan	宁南	凉山	四川
101271609	puge	普格	凉山	四川
101271610	xichang	西昌	凉山	四川
101271611	jinyang	金阳	凉山	四川
101271612	zhaojue	昭觉	凉山	四川
101271613	xide	喜德	凉山	四川
101271614	mianning	冕宁	凉山	四川
101271615	yuexi	越西	凉山	四川
101271616	ganluo	甘洛	凉山	四川
101271617	leibo	雷波	凉山	四川
101271618	meigu	美姑	凉山	四川
101271619	butuo	布拖	凉山	四川
101271701	yaan	雅安	雅安	四川
101271702	mingshan	名山	雅安	四川
101271703	yingjing	荥经	雅安	四川
101271704	hanyuan	汉源	雅安	四川
101271705	shimian	石棉	雅安	四川
101271706	tianquan	天全	雅安	四川
101271707	lushan	芦山	雅安	四川
101271708	baoxing	宝兴	雅安	四川
101271801	ganzi	甘孜	甘孜	四川
101271802	kangding	康定	甘孜	四川
101271803	luding	泸定	甘孜	四川
101271804	danba	丹巴	甘孜	四川
101271805	jiulong	九龙	甘孜	四川
101271806	yajiang	雅江	甘孜	四川
101271807	daofu	道孚	甘孜	四川
101271808	luhuo	炉霍	甘孜	四川
101271809	xinlong	新龙	甘孜	四川
101271810	dege	德格	甘孜	四川
101271811	baiyu	白玉	甘孜	四川
101271812	shiqu	石渠	甘孜	四川
101271813	seda	色达	甘孜	四川
101271814	litang	理塘	甘孜	四川
101271815	batang	巴塘	甘孜	四川
101271816	xiangcheng	乡城	甘孜	四川
101271817	daocheng	稻城	甘孜	四川
101271818	derong	得荣	甘孜	四川
101271901	aba	阿坝	阿坝	四川
101271902	wenchuan	汶川	阿坝	四川
101271903	lixian	理县	阿坝	四川
101271904	maoxian	茂县	阿坝	四川
101271905	songfan	松潘	阿坝	四川
101271906	jiuzhaigou	九寨沟	阿坝	四川
101271907	jinchuan	金川	阿坝	四川
101271908	xiaojin	小金	阿坝	四川
101271909	heishui	黑水	阿坝	四川
101271910	maerkang	马尔康	阿坝	四川
101271911	rangtang	壤塘	阿坝	四川
101271912	nuoergai	若尔盖	阿坝	四川
101271913	hongyuan	红原	阿坝	四川
101272001	deyang	德阳	德阳	四川
101272002	zhongjiang	中江	德阳	四川
101272003	guanghan	广汉	德阳	四川
101272004	shifang	什邡	德阳	四川
101272005	mianzhu	绵竹	德阳	四川
101272006	luojiang	罗江	德阳	四川
101272101	guangyuan	广元	广元	四川
101272102	wangcang	旺苍	广元	四川
101272103	qingchuan	青川	广元	四川
101272104	jiange	剑阁	广元	四川
101272105	cangxi	苍溪	广元	四川
101280101	guangzhou	广州	广州	广东
101280102	panyu	番禺	广州	广东
101280103	conghua	从化	广州	广东
101280104	zengcheng	增城	广州	广东
101280105	huadu	花都	广州	广东
101280201	shaoguan	韶关	韶关	广东
101280202	ruyuan	乳源	韶关	广东
101280203	shixing	始兴	韶关	广东
101280204	wengyuan	翁源	韶关	广东
101280205	lechang	乐昌	韶关	广东
101280206	renhua	仁化	韶关	广东
101280207	nanxiong	南雄	韶关	广东
101280208	xinfeng	新丰	韶关	广东
101280209	qujiang	曲江	韶关	广东
101280210	zhenjiang	浈江	韶关	广东
101280211	wujiang	武江	韶关	广东
101280301	huizhou	惠州	惠州	广东
101280302	boluo	博罗	惠州	广东
101280303	huiyang	惠阳	惠州	广东
101280304	huidong	惠东	惠州	广东
101280305	longmen	龙门	惠州	广东
101280401	meizhou	梅州	梅州	广东
101280402	xingning	兴宁	梅州	广东
101280403	jiaoling	蕉岭	梅州	广东
101280404	dabu	大埔	梅州	广东
101280406	fengshun	丰顺	梅州	广东
101280407	pingyuan	平远	梅州	广东
101280408	wuhua	五华	梅州	广东
101280409	meixian	梅县	梅州	广东
101280501	shantou	汕头	汕头	广东
101280502	chaoyang	潮阳	汕头	广东
101280503	chenghai	澄海	汕头	广东
101280504	nanao	南澳	汕头	广东
101280601	shenzhen	深圳	深圳	广东
101280701	zhuhai	珠海	珠海	广东
101280702	doumen	斗门	珠海	广东
101280703	jinwan	金湾	珠海	广东
101280800	foshan	佛山	佛山	广东
101280801	shunde	顺德	佛山	广东
101280802	sanshui	三水	佛山	广东
101280803	nanhai	南海	佛山	广东
101280804	gaoming	高明	佛山	广东
101280901	zhaoqing	肇庆	肇庆	广东
101280902	guangning	广宁	肇庆	广东
101280903	sihui	四会	肇庆	广东
101280905	deqing	德庆	肇庆	广东
101280906	huaiji	怀集	肇庆	广东
101280907	fengkai	封开	肇庆	广东
101280908	gaoyao	高要	肇庆	广东
101281001	zhanjiang	湛江	湛江	广东
101281002	wuchuan	吴川	湛江	广东
101281003	leizhou	雷州	湛江	广东
101281004	xuwen	徐闻	湛江	广东
101281005	lianjiang	廉江	湛江	广东
101281006	chikan	赤坎	湛江	广东
101281007	suixi	遂溪	湛江	广东
101281008	potou	坡头	湛江	广东
101281009	xiashan	霞山	湛江	广东
101281010	mazhang	麻章	湛江	广东
101281101	jiangmen	江门	江门	广东
101281103	kaiping	开平	江门	广东
101281104	xinhui	新会	江门	广东
101281105	enping	恩平	江门	广东
101281106	taishan	台山	江门	广东
101281107	pengjiang	蓬江	江门	广东
101281108	heshan	鹤山	江门	广东
101281109	jianghai	江海	江门	广东
101281201	heyuan	河源	河源	广东
101281202	zijin	紫金	河源	广东
101281203	lianping	连平	河源	广东
101281204	heping	和平	河源	广东
101281205	longchuan	龙川	河源	广东
101281206	dongyuan	东源	河源	广东
101281301	qingyuan	清远	清远	广东
101281302	liannan	连南	清远	广东
101281303	lianzhou	连州	清远	广东
101281304	lianshan	连山	清远	广东
101281305	yangshan	阳山	清远	广东
101281306	fogang	佛冈	清远	广东
101281307	yingde	英德	清远	广东
101281308	qingxin	清新	清远	广东
101281401	yunfu	云浮	云浮	广东
101281402	luoding	罗定	云浮	广东
101281403	xinxing	新兴	云浮	广东
101281404	yunan	郁南	云浮	广东
101281406	yunan	云安	云浮	广东
101281501	chaozhou	潮州	潮州	广东
101281502	raoping	饶平	潮州	广东
101281503	chaoan	潮安	潮州	广东
101281601	dongguan	东莞	东莞	广东
101281701	zhongshan	中山	中山	广东
101281801	yangjiang	阳江	阳江	广东
101281802	yangchun	阳春	阳江	广东
101281803	yangdong	阳东	阳江	广东
101281804	yangxi	阳西	阳江	广东
101281901	jieyang	揭阳	揭阳	广东
101281902	jiexi	揭西	揭阳	广东
101281903	puning	普宁	揭阳	广东
101281904	huilai	惠来	揭阳	广东
101281905	jiedong	揭东	揭阳	广东
101282001	maoming	茂名	茂名	广东
101282002	gaozhou	高州	茂名	广东
101282003	huazhou	化州	茂名	广东
101282004	dianbai	电白	茂名	广东
101282005	xinyi	信宜	茂名	广东
101282006	maogang	茂港	茂名	广东
101282101	shanwei	汕尾	汕尾	广东
101282102	haifeng	海丰	汕尾	广东
101282103	lufeng	陆丰	汕尾	广东
101282104	luhe	陆河	汕尾	广东
101290101	kunming	昆明	昆明	云南
101290103	dongchuan	东川	昆明	云南
101290104	xundian	寻甸	昆明	云南
101290105	jinning	晋宁	昆明	云南
101290106	yiliang	宜良	昆明	云南
101290107	shilin	石林	昆明	云南
101290108	chenggong	呈贡	昆明	云南
101290109	fumin	富民	昆明	云南
101290110	songming	嵩明	昆明	云南
101290111	luquan	禄劝	昆明	云南
101290112	anning	安宁	昆明	云南
101290113	taihuashan	太华山	昆明	云南
101290201	dali	大理	大理	云南
101290202	yunlong	云龙	大理	云南
101290203	yangbi	漾濞	大理	云南
101290204	yongping	永平	大理	云南
101290205	binchuan	宾川	大理	云南
101290206	midu	弥渡	大理	云南
101290207	xiangyun	祥云	大理	云南
101290208	weishan	巍山	大理	云南
101290209	jianchuan	剑川	大理	云南
101290210	eryuan	洱源	大理	云南
101290211	heqing	鹤庆	大理	云南
101290212	nanjian	南涧	大理	云南
101290301	honghe	红河	红河	云南
101290302	shiping	石屏	红河	云南
101290303	jianshui	建水	红河	云南
101290304	mile	弥勒	红河	云南
101290305	yuanyang	元阳	红河	云南
101290306	lvchun	绿春	红河	云南
101290307	kaiyuan	开远	红河	云南
101290308	gejiu	个旧	红河	云南
101290309	mengzi	蒙自	红河	云南
101290310	pingbian	屏边	红河	云南
101290311	luxi	泸西	红河	云南
101290312	jinping	金平	红河	云南
101290313	hekou	河口	红河	云南
101290401	qujing	曲靖	曲靖	云南
101290402	zhanyi	沾益	曲靖	云南
101290403	luliang	陆良	曲靖	云南
101290404	fuyuan	富源	曲靖	云南
101290405	malong	马龙	曲靖	云南
101290406	shizong	师宗	曲靖	云南
101290407	luoping	罗平	曲靖	云南
101290408	huize	会泽	曲靖	云南
101290409	xuanwei	宣威	曲靖	云南
101290501	baoshan	保山	保山	云南
101290503	longling	龙陵	保山	云南
101290504	sidian	施甸	保山	云南
101290505	changning	昌宁	保山	云南
101290506	tengchong	腾冲	保山	云南
101290601	wenshan	文山	文山	云南
101290602	xichou	西畴	文山	云南
101290603	maguan	马关	文山	云南
101290604	malipo	麻栗坡	文山	云南
101290605	yanshan	砚山	文山	云南
101290606	qiubei	丘北	文山	云南
101290607	guangnan	广南	文山	云南
101290608	funing	富宁	文山	云南
101290701	yuxi	玉溪	玉溪	云南
101290702	chengjiang	澄江	玉溪	云南
101290703	jiangchuan	江川	玉溪	云南
101290704	tonghai	通海	玉溪	云南
101290705	huaning	华宁	玉溪	云南
101290706	xinping	新平	玉溪	云南
101290707	yimen	易门	玉溪	云南
101290708	eshan	峨山	玉溪	云南
101290709	yuanjiang	元江	玉溪	云南
101290801	chuxiong	楚雄	楚雄	云南
101290802	dayao	大姚	楚雄	云南
101290803	yuanmou	元谋	楚雄	云南
101290804	yaoan	姚安	楚雄	云南
101290805	mouding	牟定	楚雄	云南
101290806	nanhua	南华	楚雄	云南
101290807	wuding	武定	楚雄	云南
101290808	lufeng	禄丰	楚雄	云南
101290809	shuangbai	双柏	楚雄	云南
101290810	yongren	永仁	楚雄	云南
101290901	puer	普洱	普洱	云南
101290902	jinggu	景谷	普洱	云南
101290903	jingdong	景东	普洱	云南
101290904	lancang	澜沧	普洱	云南
101290906	mojiang	墨江	普洱	云南
101290907	jiangcheng	江城	普洱	云南
101290908	menglian	孟连	普洱	云南
101290909	ximeng	西盟	普洱	云南
101290911	zhenyuan	镇沅	普洱	云南
101290912	ninger	宁洱	普洱	云南
101291001	zhaotong	昭通	昭通	云南
101291002	ludian	鲁甸	昭通	云南
101291003	yiliang	彝良	昭通	云南
101291004	zhenxiong	镇雄	昭通	云南
101291005	weixin	威信	昭通	云南
101291006	qiaojia	巧家	昭通	云南
101291007	suijiang	绥江	昭通	云南
101291008	yongshan	永善	昭通	云南
101291009	yanjin	盐津	昭通	云南
101291010	daguan	大关	昭通	云南
101291011	shuifu	水富	昭通	云南
101291101	lincang	临沧	临沧	云南
101291102	cangyuan	沧源	临沧	云南
101291103	gengma	耿马	临沧	云南
101291104	shuangjiang	双江	临沧	云南
101291105	fengqing	凤庆	临沧	云南
101291106	yongde	永德	临沧	云南
101291107	yunxian	云县	临沧	云南
101291108	zhenkang	镇康	临沧	云南
101291201	nujiang	怒江	怒江	云南
101291203	fugong	福贡	怒江	云南
101291204	lanping	兰坪	怒江	云南
101291205	lushui	泸水	怒江	云南
101291206	liuku	六库	怒江	云南
101291207	gongshan	贡山	怒江	云南
101291301	xianggelila	香格里拉	迪庆	云南
101291302	deqin	德钦	迪庆	云南
101291303	weixi	维西	迪庆	云南
101291304	zhongdian	中甸	迪庆	云南
101291401	lijiang	丽江	丽江	云南
101291402	yongsheng	永胜	丽江	云南
101291403	huaping	华坪	丽江	云南
101291404	ninglang	宁蒗	丽江	云南
101291501	dehong	德宏	德宏	云南
101291503	longchuan	陇川	德宏	云南
101291504	yingjiang	盈江	德宏	云南
101291506	ruili	瑞丽	德宏	云南
101291507	lianghe	梁河	德宏	云南
101291508	luxi	芒市	德宏	云南
101291601	jinghong	景洪	西双版纳	云南
101291603	menghai	勐海	西双版纳	云南
101291605	mengla	勐腊	西双版纳	云南
101300101	nanning	南宁	南宁	广西
101300103	yongning	邕宁	南宁	广西
101300104	hengxian	横县	南宁	广西
101300105	longan	隆安	南宁	广西
101300106	mashan	马山	南宁	广西
101300107	shanglin	上林	南宁	广西
101300108	wuming	武鸣	南宁	广西
101300109	binyang	宾阳	南宁	广西
101300201	chongzuo	崇左	崇左	广西
101300202	tiandeng	天等	崇左	广西
101300203	longzhou	龙州	崇左	广西
101300204	pingxiang	凭祥	崇左	广西
101300205	daxin	大新	崇左	广西
101300206	fusui	扶绥	崇左	广西
101300207	ningming	宁明	崇左	广西
101300301	liuzhou	柳州	柳州	广西
101300302	liucheng	柳城	柳州	广西
101300304	luzhai	鹿寨	柳州	广西
101300305	liujiang	柳江	柳州	广西
101300306	rongan	融安	柳州	广西
101300307	rongshui	融水	柳州	广西
101300308	sanjiang	三江	柳州	广西
101300401	laibin	来宾	来宾	广西
101300402	xicheng	忻城	来宾	广西
101300403	jinxiu	金秀	来宾	广西
101300404	xiangzhou	象州	来宾	广西
101300405	wuxuan	武宣	来宾	广西
101300406	heshan	合山	来宾	广西
101300501	guilin	桂林	桂林	广西
101300503	longsheng	龙胜	桂林	广西
101300504	yongfu	永福	桂林	广西
101300505	lingui	临桂	桂林	广西
101300506	xingan	兴安	桂林	广西
101300507	lingchuan	灵川	桂林	广西
101300508	quanzhou	全州	桂林	广西
101300509	guanyang	灌阳	桂林	广西
101300510	yangshuo	阳朔	桂林	广西
101300511	gongcheng	恭城	桂林	广西
101300512	pingle	平乐	桂林	广西
101300513	lipu	荔浦	桂林	广西
101300514	ziyuan	资源	桂林	广西
101300601	wuzhou	梧州	梧州	广西
101300602	tengxian	藤县	梧州	广西
101300604	cangwu	苍梧	梧州	广西
101300605	mengshan	蒙山	梧州	广西
101300606	cenxi	岑溪	梧州	广西
101300701	hezhou	贺州	贺州	广西
101300702	zhaoping	昭平	贺州	广西
101300703	fuchuan	富川	贺州	广西
101300704	zhongshan	钟山	贺州	广西
101300801	guigang	贵港	贵港	广西
101300802	guiping	桂平	贵港	广西
101300803	pingnan	平南	贵港	广西
101300901	yulin	玉林	玉林	广西
101300902	bobai	博白	玉林	广西
101300903	beiliu	北流	玉林	广西
101300904	rongxian	容县	玉林	广西
101300905	luchuan	陆川	玉林	广西
101300906	xingye	兴业	玉林	广西
101301001	baise	百色	百色	广西
101301002	napo	那坡	百色	广西
101301003	tianyang	田阳	百色	广西
101301004	debao	德保	百色	广西
101301005	jingxi	靖西	百色	广西
101301006	tiandong	田东	百色	广西
101301007	pingguo	平果	百色	广西
101301008	longlin	隆林	百色	广西
101301009	xilin	西林	百色	广西
101301010	leye	乐业	百色	广西
101301011	lingyun	凌云	百色	广西
101301012	tianlin	田林	百色	广西
101301101	qinzhou	钦州	钦州	广西
101301102	pubei	浦北	钦州	广西
101301103	lingshan	灵山	钦州	广西
101301201	hechi	河池	河池	广西
101301202	tiane	天峨	河池	广西
101301203	donglan	东兰	河池	广西
101301204	bama	巴马	河池	广西
101301205	huanjiang	环江	河池	广西
101301206	luocheng	罗城	河池	广西
101301207	yizhou	宜州	河池	广西
101301208	fengshan	凤山	河池	广西
101301209	nandan	南丹	河池	广西
101301210	andu	都安	河池	广西
101301211	dahua	大化	河池	广西
101301301	beihai	北海	北海	广西
101301302	hepu	合浦	北海	广西
101301303	weizhoudao	涠洲岛	北海	广西
101301401	fangchenggang	防城港	防城港	广西
101301402	shangsi	上思	防城港	广西
101301403	dongxing	东兴	防城港	广西
101301405	fangcheng	防城	防城港	广西
101310101	haikou	海口	海口	海南
101310201	sanya	三亚	三亚	海南
101310202	dongfang	东方	东方	海南
101310203	lingao	临高	临高	海南
101310204	chengmai	澄迈	澄迈	海南
101310205	danzhou	儋州	儋州	海南
101310206	changjiang	昌江	昌江	海南
101310207	baisha	白沙	白沙	海南
101310208	qiongzhong	琼中	琼中	海南
101310209	dingan	定安	定安	海南
101310210	tunchang	屯昌	屯昌	海南
101310211	qionghai	琼海	琼海	海南
101310212	wenchang	文昌	文昌	海南
101310214	baoting	保亭	保亭	海南
101310215	wanning	万宁	万宁	海南
101310216	lingshui	陵水	陵水	海南
101310217	xisha	西沙	西沙	海南
101310220	nansha	南沙	南沙	海南
101310221	ledong	乐东	乐东	海南
101310222	wuzhishan	五指山	五指山	海南
101310224	zhongsha	中沙	中沙	海南
101320101	hongkong	香港	香港	香港
101320102	jiulong	九龙	香港	香港
101320103	xinjie	新界	香港	香港
101330101	macao	澳门	澳门	澳门
101330102	dangzidao	�仔岛	澳门	澳门
101330103	luhuandao	路环岛	澳门	澳门
101340101	taibeixian	台北	台北	台湾
101340102	taoyuan	桃园	台北	台湾
101340103	xinzhu	新竹	台北	台湾
101340104	yilan	宜兰	台北	台湾
101340201	gaoxiong	高雄	高雄	台湾
101340202	jiayi	嘉义	高雄	台湾
101340203	tainan	台南	高雄	台湾
101340204	taidong	台东	高雄	台湾
101340205	pingdong	屏东	高雄	台湾
101340401	taizhong	台中	台中	台湾
101340402	miaoli	苗栗	台中	台湾
101340403	zhanghua	彰化	台中	台湾
101340404	nantou	南投	台中	台湾
101340405	hualian	花莲	台中	台湾
101340406	yunlin	云林	台中	台湾
101310230	nanzidao	南子岛	南子岛	海南
